train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.9612903	0.7352941	0.99758545	0.8650519	0.25397372	0.45410743	0.47140452	13.0	4.0	5.0	12.0	2770.24772429	78.0	6.0	7.0
0.69999999	0.64705884	0.89667374	0.76816609	0.58594651	0.58567171	0.29617444	12.0	5.0	7.0	10.0	2807.71511149	13.0	7.0	7.0
0.58709675	0.41176471	0.82548603	0.46366782	0.69909468	0.8072514	-0.2	11.0	6.0	14.0	3.0	2850.68932486	8.0	8.0	7.0
0.92580646	0.58823532	0.99617002	0.71972318	0.28674124	0.64089678	0.18156826	12.0	5.0	9.0	8.0	2896.92217779	70.0	9.0	7.0
0.57605177	0.62857145	0.83706218	0.64379085	0.68743507	0.67349496	0.25671802	13.0	5.0	8.0	9.0	2937.03895164	9.0	0.0	8.0
0.9644013	0.74285716	0.99819842	0.76797386	0.23644147	0.58867637	0.50238608	16.0	2.0	7.0	10.0	2982.35336494	89.0	1.0	8.0
0.64077669	0.60000002	0.87460198	0.64379085	0.61604571	0.67291114	0.20406349	14.0	4.0	10.0	7.0	3023.08778977	12.0	2.0	8.0
0.74110031	0.6857143	0.92496229	0.76470588	0.54052149	0.59572748	0.37340802	14.0	4.0	7.0	10.0	3063.698282	21.0	3.0	8.0
0.86129034	0.70588237	0.98247367	0.68512111	0.36115638	0.67173895	0.46666667	16.0	1.0	9.0	8.0	3104.02082729	47.0	4.0	8.0
0.82580644	0.64705884	0.97019275	0.70242215	0.40673787	0.65609837	0.29617444	12.0	5.0	7.0	10.0	3148.85804248	44.0	5.0	8.0
0.66451615	0.5	0.87893926	0.57439446	0.58551514	0.74281457	0.0	10.0	7.0	10.0	7.0	3187.30256724	12.0	6.0	8.0
0.66129035	0.64705884	0.88401815	0.73702422	0.59365624	0.64376544	0.29617444	10.0	7.0	5.0	12.0	3225.9348352	13.0	7.0	8.0
0.89032257	0.67647058	0.98963407	0.77854671	0.33660955	0.57344246	0.35355339	12.0	5.0	6.0	11.0	3269.44180822	57.0	8.0	8.0
