train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.86363637	1.0	0.97520661	0.06428167	0.25681656	0.73029674	9.0	2.0	1.0	10.0	1819.20721698	59.0	8.0	6.0
1.0	0.90909094	1.0	0.99173554	0.04411144	0.12973855	0.81818182	10.0	1.0	1.0	10.0	1855.81329656	78.0	9.0	6.0
1.0	0.79166669	1.0	0.91666667	0.05095566	0.38634564	0.58536941	10.0	2.0	3.0	9.0	1889.26071668	75.0	0.0	7.0
0.98557693	0.875	0.99898261	0.96527778	0.10829437	0.31989109	0.77459667	12.0	0.0	3.0	9.0	1920.11837268	35.0	1.0	7.0
0.93269229	0.875	0.99084351	0.91666667	0.17889945	0.3648048	0.75261781	11.0	1.0	2.0	10.0	1950.87621236	17.0	2.0	7.0
0.98076922	0.91666669	0.99676286	0.97916667	0.13208531	0.21575117	0.83333333	11.0	1.0	1.0	11.0	1981.24070692	30.0	3.0	7.0
0.93779904	0.82608694	0.98580326	0.89393939	0.19502092	0.40826889	0.66414149	10.0	1.0	3.0	9.0	2011.17477918	15.0	4.0	7.0
0.97607654	0.82608694	0.99880931	0.93181818	0.11790282	0.34019845	0.65909298	8.0	3.0	1.0	11.0	2041.08977675	31.0	5.0	7.0
1.0	1.0	1.0	1.0	0.00075365	0.03922832	1.0	11.0	0.0	0.0	12.0	2097.90735126	500.0	6.0	7.0
0.92344499	0.82608694	0.98736032	0.9469697	0.19692806	0.29939951	0.65151515	9.0	2.0	2.0	10.0	2126.94026351	17.0	7.0	7.0
0.8952381	0.81818181	0.97767898	0.9338843	0.24684446	0.44135283	0.68313005	7.0	4.0	0.0	11.0	2161.35770154	9.0	8.0	7.0
1.0	0.95454544	1.0	0.99173554	0.00078076	0.12985887	0.91287093	10.0	1.0	0.0	11.0	2218.03145361	500.0	9.0	7.0
1.0	0.95833331	1.0	1.0	0.02165163	0.09807122	0.91986621	12.0	0.0	1.0	11.0	2254.80653	134.0	0.0	8.0
0.99519229	0.79166669	0.99963004	0.93055556	0.07528243	0.36615274	0.60246408	11.0	1.0	4.0	8.0	2287.96048713	47.0	1.0	8.0
0.90384614	0.75	0.97595265	0.88194444	0.24815808	0.53133605	0.50709255	10.0	2.0	4.0	8.0	2321.47222972	8.0	2.0	8.0
1.0	0.83333331	1.0	0.97222222	0.01520832	0.22274322	0.6761234	11.0	1.0	3.0	9.0	2359.12923312	170.0	3.0	8.0
0.98086125	0.78260869	0.99624473	0.93181818	0.14127159	0.33220644	0.56490196	8.0	3.0	2.0	10.0	2391.59733748	30.0	4.0	8.0
0.98564595	0.82608694	0.99935886	0.90151515	0.1152335	0.39295351	0.65151515	9.0	2.0	2.0	10.0	2422.24481058	37.0	5.0	8.0
1.0	0.86956519	1.0	1.0	0.03945133	0.17910989	0.76277007	8.0	3.0	0.0	12.0	2461.93012261	80.0	6.0	8.0
0.9952153	0.9130435	1.0	0.97727273	0.06124968	0.19231313	0.83971912	11.0	0.0	2.0	10.0	2495.7819562	67.0	7.0	8.0
0.93809521	0.81818181	0.98829507	0.95041322	0.19427845	0.29536315	0.63636364	9.0	2.0	2.0	9.0	2530.47074938	17.0	8.0	8.0
0.98095238	0.81818181	0.99909264	0.9338843	0.11072859	0.31836758	0.63636364	9.0	2.0	2.0	9.0	2563.56733465	34.0	9.0	8.0
0.91826922	0.83333331	0.97854236	0.9375	0.23247398	0.35556408	0.6761234	11.0	1.0	3.0	9.0	2594.72841763	12.0	0.0	9.0
1.0	0.79166669	1.0	0.92361111	0.03791932	0.33327148	0.58536941	10.0	2.0	3.0	9.0	2628.47200203	83.0	1.0	9.0
1.0	0.875	1.0	0.94444444	0.02611584	0.31617386	0.77459667	12.0	0.0	3.0	9.0	2664.46395326	129.0	2.0	9.0
1.0	0.91666669	1.0	0.98611111	0.05255722	0.19007047	0.83333333	11.0	1.0	1.0	11.0	2700.28530598	68.0	3.0	9.0
0.97129184	0.82608694	0.9977102	0.87121212	0.15556683	0.49194984	0.65151515	9.0	2.0	2.0	10.0	2731.27086616	26.0	4.0	9.0
0.9665072	0.9130435	0.99596996	0.93939394	0.15735875	0.32742285	0.83743579	9.0	2.0	0.0	12.0	2763.56682158	27.0	5.0	9.0
0.89952153	0.69565219	0.97288881	0.88636364	0.27092775	0.53358243	0.41096386	9.0	2.0	5.0	7.0	2794.77136469	8.0	6.0	9.0
0.92344499	0.82608694	0.98928375	0.95454545	0.18819218	0.31576164	0.65151515	9.0	2.0	2.0	10.0	2826.72108269	17.0	7.0	9.0
0.94761902	0.86363637	0.99437438	0.98347107	0.17167369	0.23423264	0.73029674	9.0	2.0	1.0	10.0	2864.18431354	23.0	8.0	9.0
0.98095238	0.86363637	0.99854823	0.94214876	0.1083736	0.33166561	0.73029674	10.0	1.0	2.0	9.0	2901.41715002	31.0	9.0	9.0
0.99519229	0.875	0.99972253	0.98611111	0.09024127	0.21826252	0.75261781	10.0	2.0	1.0	11.0	2935.72996116	44.0	0.0	10.0
0.99519229	0.875	0.99963004	0.97916667	0.08578569	0.17968076	0.75261781	11.0	1.0	2.0	10.0	2970.16368556	47.0	1.0	10.0
1.0	0.91666669	1.0	1.0	0.00083914	0.15027011	0.84515425	12.0	0.0	2.0	10.0	3025.8516593	500.0	2.0	10.0
0.99038464	0.875	0.99972253	0.92361111	0.10357801	0.31810449	0.75261781	11.0	1.0	2.0	10.0	3060.15577507	37.0	3.0	10.0
0.90430623	0.73913044	0.97673567	0.85606061	0.25142313	0.52915774	0.48075018	7.0	4.0	2.0	10.0	3093.60222745	9.0	4.0	10.0
0.90909094	0.69565219	0.98003297	0.83333333	0.23010937	0.61933629	0.44411739	10.0	1.0	6.0	6.0	3126.55493474	11.0	5.0	10.0
1.0	0.9130435	1.0	0.96212121	0.05151468	0.22741335	0.82575758	10.0	1.0	1.0	11.0	3160.40447259	64.0	6.0	10.0
0.9952153	0.82608694	0.99917567	0.87121212	0.09178096	0.43546754	0.65151515	9.0	2.0	2.0	10.0	3196.04462075	47.0	7.0	10.0
0.93809521	0.90909094	0.98965611	0.95867769	0.19181099	0.30939177	0.83205029	9.0	2.0	0.0	11.0	3234.19075108	18.0	8.0	10.0
1.0	0.86363637	1.0	0.97520661	0.00078054	0.2010036	0.73029674	9.0	2.0	1.0	10.0	3295.67750406	500.0	9.0	10.0
